gene_id	transcript_id	cds_length	exon_length	unspliced_length
ENSG00000215559	ENST00000451663	0.0	3717	70338
ENSG00000215562	ENST00000400583	0.0	932	932
ENSG00000215734	ENST00000400819	0.0	433	433
ENSG00000217026	ENST00000447844	0.0	644	644
ENSG00000218125	ENST00000406413	0.0	156	156
ENSG00000218549	ENST00000406538	0.0	945	945
ENSG00000219280	ENST00000407739	0.0	893	893
ENSG00000219368	ENST00000406845	0.0	1804	1804
ENSG00000219592	ENST00000406229	0.0	144	144
ENSG00000221398	ENST00000408471	0.0	128	128
ENSG00000221837	ENST00000484861	0.0	453	1171
ENSG00000222042	ENST00000409758	0.0	763	164395
ENSG00000222042	ENST00000656005	0.0	786	192437
ENSG00000222042	ENST00000667825	0.0	863	192410
ENSG00000223078	ENST00000411146	0.0	174	174
ENSG00000223262	ENST00000411330	0.0	114	114
ENSG00000223287	ENST00000411355	0.0	107	107
ENSG00000223400	ENST00000418874	0.0	346	5185
ENSG00000223431	ENST00000443620	0.0	482	845
ENSG00000223488	ENST00000379571	0.0	2060	2060
ENSG00000223563	ENST00000426771	0.0	361	50367
ENSG00000223608	ENST00000417138	0.0	424	4075
ENSG00000223662	ENST00000449214	0.0	840	16102
ENSG00000223671	ENST00000421454	0.0	338	338
ENSG00000223692	ENST00000442434	0.0	428	6836
ENSG00000223741	ENST00000433951	0.0	1109	1429
ENSG00000223768	ENST00000400362	0.0	7553	9770
ENSG00000223768	ENST00000433465	0.0	1457	2574
ENSG00000223768	ENST00000454115	0.0	480	2618
ENSG00000223768	ENST00000647108	0.0	4397	9293
ENSG00000223768	ENST00000701789	0.0	824	8512
ENSG00000223799	ENST00000411998	0.0	2264	2424
ENSG00000223806	ENST00000411989	0.0	1790	3497
ENSG00000223806	ENST00000429621	0.0	827	8440
ENSG00000223806	ENST00000448579	0.0	681	3033
ENSG00000223806	ENST00000663481	0.0	1516	8155
ENSG00000223822	ENST00000447052	0.0	739	739
ENSG00000223870	ENST00000426609	0.0	291	7779
ENSG00000223901	ENST00000418029	0.0	788	2073
ENSG00000223901	ENST00000626933	0.0	695	5021
ENSG00000223975	ENST00000436359	0.0	280	1990
ENSG00000224018	ENST00000448063	0.0	693	33173
ENSG00000224018	ENST00000654547	0.0	974	38024
ENSG00000224018	ENST00000661367	0.0	1089	38054
ENSG00000224100	ENST00000428410	0.0	437	725
ENSG00000224141	ENST00000355189	0.0	673	198190
ENSG00000224141	ENST00000414582	0.0	615	140967
ENSG00000224141	ENST00000437492	0.0	730	198558
ENSG00000224141	ENST00000653218	0.0	1401	171452
ENSG00000224141	ENST00000656413	0.0	840	148218
ENSG00000224141	ENST00000671206	0.0	1165	199051
ENSG00000224247	ENST00000433588	0.0	1376	2193
ENSG00000224269	ENST00000430607	0.0	339	2792
ENSG00000224309	ENST00000435744	0.0	1610	28826
ENSG00000224388	ENST00000433378	0.0	382	530
ENSG00000224413	ENST00000451618	0.0	2198	2756
ENSG00000224421	ENST00000444161	0.0	235	235
ENSG00000224427	ENST00000444036	0.0	316	316
ENSG00000224524	ENST00000450823	0.0	238	238
ENSG00000224541	ENST00000455275	0.0	392	17734
ENSG00000224574	ENST00000446475	0.0	552	2680
ENSG00000224598	ENST00000415238	0.0	640	640
ENSG00000224602	ENST00000418544	0.0	335	335
ENSG00000224649	ENST00000430001	0.0	327	5769
ENSG00000224747	ENST00000443300	0.0	1113	2588
ENSG00000224790	ENST00000430068	0.0	438	5317
ENSG00000224790	ENST00000637940	0.0	2189	8680
ENSG00000224790	ENST00000653177	0.0	2540	4482
ENSG00000224832	ENST00000416218	0.0	2007	16828
ENSG00000224832	ENST00000642623	0.0	1140	5349
ENSG00000224860	ENST00000433312	0.0	1230	1230
ENSG00000224905	ENST00000428809	0.0	1332	117048
ENSG00000224905	ENST00000432621	0.0	1084	117048
ENSG00000224905	ENST00000448463	0.0	816	61632
ENSG00000224905	ENST00000653756	0.0	578	61369
ENSG00000224905	ENST00000690295	0.0	905	97210
ENSG00000224922	ENST00000444356	0.0	458	1809
ENSG00000224924	ENST00000416768	0.0	1871	60495
ENSG00000224924	ENST00000419299	0.0	1148	60491
ENSG00000224924	ENST00000435279	0.0	1746	60309
ENSG00000224924	ENST00000437238	0.0	2017	60517
ENSG00000224924	ENST00000452561	0.0	1870	60190
ENSG00000224924	ENST00000652807	0.0	2234	60787
ENSG00000224924	ENST00000653294	0.0	1425	36009
ENSG00000224924	ENST00000653863	0.0	1230	35546
ENSG00000224924	ENST00000654018	0.0	2118	60777
ENSG00000224924	ENST00000654371	0.0	1165	46182
ENSG00000224924	ENST00000654618	0.0	2083	60495
ENSG00000224924	ENST00000654836	0.0	4130	28046
ENSG00000224924	ENST00000655010	0.0	1011	60455
ENSG00000224924	ENST00000655207	0.0	1326	46261
ENSG00000224924	ENST00000655298	0.0	1149	60477
ENSG00000224924	ENST00000655525	0.0	2110	60553
ENSG00000224924	ENST00000655551	0.0	2202	60711
ENSG00000224924	ENST00000655781	0.0	3750	75877
ENSG00000224924	ENST00000655949	0.0	1180	60500
ENSG00000224924	ENST00000655997	0.0	2197	60716
ENSG00000224924	ENST00000656151	0.0	2453	60711
ENSG00000224924	ENST00000656294	0.0	1308	46277
ENSG00000224924	ENST00000656404	0.0	2030	60278
ENSG00000224924	ENST00000658084	0.0	2004	60470
ENSG00000224924	ENST00000658250	0.0	2664	61230
ENSG00000224924	ENST00000658406	0.0	994	74282
ENSG00000224924	ENST00000658509	0.0	573	799
ENSG00000224924	ENST00000658569	0.0	2152	60501
ENSG00000224924	ENST00000658703	0.0	2322	60711
ENSG00000224924	ENST00000659193	0.0	2136	60495
ENSG00000224924	ENST00000659277	0.0	4932	67514
ENSG00000224924	ENST00000659325	0.0	1552	46464
ENSG00000224924	ENST00000659386	0.0	1660	60172
ENSG00000224924	ENST00000659911	0.0	1390	46272
ENSG00000224924	ENST00000659998	0.0	1340	60677
ENSG00000224924	ENST00000660140	0.0	1514	46430
ENSG00000224924	ENST00000660247	0.0	1221	25263
ENSG00000224924	ENST00000660599	0.0	1202	46238
ENSG00000224924	ENST00000661350	0.0	1973	60666
ENSG00000224924	ENST00000661917	0.0	2130	60643
ENSG00000224924	ENST00000663052	0.0	2168	60687
ENSG00000224924	ENST00000663053	0.0	5003	50035
ENSG00000224924	ENST00000663293	0.0	4836	67475
ENSG00000224924	ENST00000663537	0.0	1329	46418
ENSG00000224924	ENST00000664349	0.0	5052	67514
ENSG00000224924	ENST00000664379	0.0	1298	63764
ENSG00000224924	ENST00000665333	0.0	2207	60703
ENSG00000224924	ENST00000665378	0.0	2156	60776
ENSG00000224924	ENST00000665419	0.0	1325	60498
ENSG00000224924	ENST00000665470	0.0	2103	60719
ENSG00000224924	ENST00000665477	0.0	1686	60190
ENSG00000224924	ENST00000665548	0.0	2078	60891
ENSG00000224924	ENST00000665709	0.0	1334	64071
ENSG00000224924	ENST00000665727	0.0	1229	60629
ENSG00000224924	ENST00000665849	0.0	2103	60559
ENSG00000224924	ENST00000665918	0.0	2131	60524
ENSG00000224924	ENST00000666206	0.0	1792	60195
ENSG00000224924	ENST00000666222	0.0	1178	63697
ENSG00000224924	ENST00000666608	0.0	1751	60109
ENSG00000224924	ENST00000666665	0.0	1469	59951
ENSG00000224924	ENST00000666757	0.0	2021	60477
ENSG00000224924	ENST00000667018	0.0	2238	60700
ENSG00000224924	ENST00000667667	0.0	1189	60513
ENSG00000224924	ENST00000667679	0.0	2288	60687
ENSG00000224924	ENST00000668142	0.0	1207	60474
ENSG00000224924	ENST00000669117	0.0	1780	61157
ENSG00000224924	ENST00000669197	0.0	1328	46200
ENSG00000224924	ENST00000669337	0.0	2047	60513
ENSG00000224924	ENST00000669643	0.0	1297	118362
ENSG00000224924	ENST00000669863	0.0	2172	60508
ENSG00000224924	ENST00000670141	0.0	1092	46167
ENSG00000224924	ENST00000670351	0.0	1889	60486
ENSG00000224924	ENST00000670578	0.0	4795	67327
ENSG00000224924	ENST00000670750	0.0	2218	60664
ENSG00000224924	ENST00000670894	0.0	4744	67330
ENSG00000224924	ENST00000671000	0.0	2560	61233
ENSG00000224924	ENST00000671660	0.0	1363	60580
ENSG00000224924	ENST00000688468	0.0	1620	60120
ENSG00000224924	ENST00000700928	0.0	1481	60164
ENSG00000224924	ENST00000701102	0.0	1739	60131
ENSG00000224924	ENST00000701250	0.0	1799	60246
ENSG00000224924	ENST00000701262	0.0	1019	60516
ENSG00000224924	ENST00000701305	0.0	1518	60143
ENSG00000224924	ENST00000701638	0.0	1243	25275
ENSG00000225043	ENST00000450007	0.0	482	482
ENSG00000225218	ENST00000431150	0.0	285	5438
ENSG00000225267	ENST00000430538	0.0	502	502
ENSG00000225298	ENST00000411460	0.0	524	28855
ENSG00000225298	ENST00000425376	0.0	509	28836
ENSG00000225298	ENST00000442550	0.0	572	26435
ENSG00000225330	ENST00000416555	0.0	544	95815
ENSG00000225331	ENST00000411694	0.0	863	1333
ENSG00000225331	ENST00000424921	0.0	475	1062
ENSG00000225331	ENST00000701364	0.0	717	717
ENSG00000225431	ENST00000419628	0.0	1811	15815
ENSG00000225502	ENST00000448152	0.0	962	962
ENSG00000225555	ENST00000440403	0.0	2643	22266
ENSG00000225637	ENST00000435702	0.0	2816	3235
ENSG00000225731	ENST00000437426	0.0	1754	8165
ENSG00000225735	ENST00000433383	0.0	879	879
ENSG00000225906	ENST00000438328	0.0	629	1419
ENSG00000226012	ENST00000444977	0.0	287	985
ENSG00000226043	ENST00000444130	0.0	435	210881
ENSG00000226043	ENST00000654607	0.0	1049	199087
ENSG00000226043	ENST00000667099	0.0	1482	199489
ENSG00000226054	ENST00000452572	0.0	888	888
ENSG00000226115	ENST00000435738	0.0	355	1052
ENSG00000226204	ENST00000449840	0.0	424	13795
ENSG00000226298	ENST00000454157	0.0	1152	2282
ENSG00000226406	ENST00000454795	0.0	836	836
ENSG00000226433	ENST00000450830	0.0	849	6489
ENSG00000226433	ENST00000669414	0.0	884	6497
ENSG00000226496	ENST00000435493	0.0	2137	6532
ENSG00000226496	ENST00000441268	0.0	2095	6641
ENSG00000226496	ENST00000446910	0.0	580	4254
ENSG00000226496	ENST00000654244	0.0	2160	6706
ENSG00000226496	ENST00000660097	0.0	2234	6521
ENSG00000226501	ENST00000451645	0.0	502	502
ENSG00000226527	ENST00000421051	0.0	1578	12222
ENSG00000226527	ENST00000655501	0.0	1522	10547
ENSG00000226527	ENST00000657804	0.0	2264	11419
ENSG00000226527	ENST00000670527	0.0	2008	12782
ENSG00000226543	ENST00000449877	0.0	453	453
ENSG00000226580	ENST00000445481	0.0	146	146
ENSG00000226771	ENST00000425058	0.0	635	3535
ENSG00000226818	ENST00000413933	0.0	1850	1850
ENSG00000226930	ENST00000424290	0.0	697	45804
ENSG00000226935	ENST00000412526	0.0	870	1038
ENSG00000226935	ENST00000455939	0.0	514	1038
ENSG00000226956	ENST00000416641	0.0	516	1109
ENSG00000226983	ENST00000441009	0.0	2719	217197
ENSG00000226983	ENST00000659370	0.0	1347	12730
ENSG00000226996	ENST00000415269	0.0	217	370
ENSG00000226996	ENST00000434859	0.0	847	7030
ENSG00000227039	ENST00000429132	0.0	338	6703
ENSG00000227039	ENST00000441379	0.0	2282	8628
ENSG00000227039	ENST00000608043	0.0	551	6869
ENSG00000227039	ENST00000609592	0.0	482	6898
ENSG00000227039	ENST00000609694	0.0	555	6830
ENSG00000227039	ENST00000610063	0.0	478	6867
ENSG00000227039	ENST00000688945	0.0	1870	2056
ENSG00000227039	ENST00000692198	0.0	1894	1894
ENSG00000227054	ENST00000450769	0.0	375	375
ENSG00000227075	ENST00000452500	0.0	530	42367
ENSG00000227090	ENST00000446404	0.0	540	16081
ENSG00000227256	ENST00000453549	0.0	769	3126
ENSG00000227330	ENST00000432412	0.0	478	92535
ENSG00000227342	ENST00000451410	0.0	424	2633
ENSG00000227406	ENST00000444889	0.0	1784	3304
ENSG00000227438	ENST00000454245	0.0	672	4267
ENSG00000227456	ENST00000416145	0.0	396	7819
ENSG00000227456	ENST00000419881	0.0	910	8438
ENSG00000227456	ENST00000428914	0.0	655	2569
ENSG00000227456	ENST00000430922	0.0	2086	10060
ENSG00000227456	ENST00000609062	0.0	863	8352
ENSG00000227456	ENST00000609947	0.0	892	8455
ENSG00000227456	ENST00000619549	0.0	637	3012
ENSG00000227456	ENST00000630751	0.0	725	31194
ENSG00000227456	ENST00000652428	0.0	2037	9154
ENSG00000227698	ENST00000432411	0.0	447	2858
ENSG00000227702	ENST00000413718	0.0	575	18156
ENSG00000227716	ENST00000433101	0.0	861	13084
ENSG00000227721	ENST00000451820	0.0	336	336
ENSG00000227757	ENST00000454622	0.0	682	157456
ENSG00000227840	ENST00000423658	0.0	188	188
ENSG00000227874	ENST00000435181	0.0	1110	1679
ENSG00000227999	ENST00000445440	0.0	1375	1375
ENSG00000228107	ENST00000397184	0.0	596	1411
ENSG00000228120	ENST00000433840	0.0	1052	3212
ENSG00000228137	ENST00000444966	0.0	390	793
ENSG00000228149	ENST00000437106	0.0	1211	1211
ENSG00000228159	ENST00000427446	0.0	504	12429
ENSG00000228159	ENST00000660298	0.0	981	58893
ENSG00000228159	ENST00000664515	0.0	978	58888
ENSG00000228159	ENST00000671654	0.0	1095	58888
ENSG00000228184	ENST00000444901	0.0	2981	2981
ENSG00000228235	ENST00000429512	0.0	415	510
ENSG00000228314	ENST00000420685	0.0	446	955
ENSG00000228318	ENST00000411427	0.0	1116	4653
ENSG00000228349	ENST00000431743	0.0	355	355
ENSG00000228355	ENST00000416468	0.0	188	1300
ENSG00000228355	ENST00000456613	0.0	319	1424
ENSG00000228404	ENST00000415026	0.0	557	3863
ENSG00000228433	ENST00000435600	0.0	1000	1000
ENSG00000228592	ENST00000262354	0.0	1784	23817
ENSG00000228592	ENST00000653972	0.0	2247	61621
ENSG00000228592	ENST00000654898	0.0	2848	23083
ENSG00000228592	ENST00000655729	0.0	3229	31872
ENSG00000228592	ENST00000656174	0.0	1273	62044
ENSG00000228592	ENST00000661065	0.0	924	11354
ENSG00000228592	ENST00000664912	0.0	1071	42132
ENSG00000228592	ENST00000665559	0.0	1119	60471
ENSG00000228600	ENST00000453699	0.0	765	765
ENSG00000228677	ENST00000424733	0.0	1097	6261
ENSG00000228708	ENST00000455391	0.0	461	9242
ENSG00000228709	ENST00000449713	0.0	1857	5657
ENSG00000228709	ENST00000622854	0.0	2522	10057
ENSG00000228709	ENST00000698336	0.0	5786	9949
ENSG00000228817	ENST00000436529	0.0	806	2763
ENSG00000228817	ENST00000608072	0.0	691	2680
ENSG00000228817	ENST00000626681	0.0	477	477
ENSG00000228861	ENST00000467573	0.0	473	473
ENSG00000228930	ENST00000429327	0.0	192	192
ENSG00000228941	ENST00000429033	0.0	2259	2569
ENSG00000228961	ENST00000424837	0.0	576	1679
ENSG00000229007	ENST00000448649	0.0	500	500
ENSG00000229025	ENST00000435878	0.0	516	855
ENSG00000229046	ENST00000445197	0.0	310	310
ENSG00000229047	ENST00000446301	0.0	562	2925
ENSG00000229086	ENST00000451980	0.0	1357	5841
ENSG00000229086	ENST00000637328	0.0	454	4626
ENSG00000229231	ENST00000431297	0.0	1995	1995
ENSG00000229289	ENST00000424219	0.0	469	3901
ENSG00000229306	ENST00000457565	0.0	323	17017
ENSG00000229336	ENST00000282964	0.0	442	442
ENSG00000229356	ENST00000426578	0.0	784	4299
ENSG00000229382	ENST00000445242	0.0	379	1959
ENSG00000229425	ENST00000449602	0.0	2845	33337
ENSG00000229425	ENST00000634642	0.0	1047	73867
ENSG00000229425	ENST00000634644	0.0	1513	256759
ENSG00000229425	ENST00000634659	0.0	527	5681
ENSG00000229425	ENST00000634708	0.0	1205	256758
ENSG00000229425	ENST00000634853	0.0	933	66627
ENSG00000229425	ENST00000635225	0.0	1169	74213
ENSG00000229425	ENST00000635525	0.0	4267	104448
ENSG00000229425	ENST00000635621	0.0	1401	74088
ENSG00000229425	ENST00000635684	0.0	1331	60082
ENSG00000229425	ENST00000653886	0.0	1415	151537
ENSG00000229425	ENST00000654045	0.0	2175	222612
ENSG00000229425	ENST00000655203	0.0	729	88823
ENSG00000229425	ENST00000656127	0.0	2779	32216
ENSG00000229425	ENST00000657904	0.0	2271	104284
ENSG00000229425	ENST00000658320	0.0	872	151327
ENSG00000229425	ENST00000658863	0.0	4049	33395
ENSG00000229425	ENST00000659443	0.0	1620	117267
ENSG00000229425	ENST00000660967	0.0	1076	101195
ENSG00000229425	ENST00000662630	0.0	1638	222408
ENSG00000229425	ENST00000664748	0.0	3944	34728
ENSG00000229425	ENST00000666351	0.0	1626	21292
ENSG00000229425	ENST00000669763	0.0	4357	104373
ENSG00000229425	ENST00000670882	0.0	4401	153449
ENSG00000229425	ENST00000700871	0.0	1474	222149
ENSG00000229425	ENST00000700903	0.0	1235	222256
ENSG00000229425	ENST00000701179	0.0	1296	59948
ENSG00000229425	ENST00000701516	0.0	1101	67272
ENSG00000229623	ENST00000438852	0.0	635	635
ENSG00000229761	ENST00000434853	0.0	354	354
ENSG00000229880	ENST00000435590	0.0	2219	2219
ENSG00000229925	ENST00000434589	0.0	288	15134
ENSG00000229962	ENST00000419694	0.0	1269	3184
ENSG00000229962	ENST00000658909	0.0	1306	3210
ENSG00000229962	ENST00000665316	0.0	1298	3511
ENSG00000229986	ENST00000416842	0.0	487	2398
ENSG00000230061	ENST00000423310	0.0	586	10685
ENSG00000230061	ENST00000456880	0.0	2056	2146
ENSG00000230198	ENST00000448908	0.0	268	268
ENSG00000230212	ENST00000415147	0.0	159	722
ENSG00000230212	ENST00000535199	0.0	1221	56999
ENSG00000230233	ENST00000416002	0.0	879	35930
ENSG00000230323	ENST00000411605	0.0	438	5980
ENSG00000230323	ENST00000414877	0.0	428	117498
ENSG00000230323	ENST00000658887	0.0	1225	18150
ENSG00000230366	ENST00000454482	0.0	1644	13234
ENSG00000230366	ENST00000578829	0.0	661	12193
ENSG00000230366	ENST00000581640	0.0	472	12186
ENSG00000230366	ENST00000584840	0.0	694	12195
ENSG00000230366	ENST00000585273	0.0	751	12194
ENSG00000230379	ENST00000441666	0.0	441	13727
ENSG00000230379	ENST00000444178	0.0	309	54387
ENSG00000230379	ENST00000454182	0.0	252	5550
ENSG00000230479	ENST00000429588	0.0	893	50711
ENSG00000230794	ENST00000412240	0.0	349	19804
ENSG00000230859	ENST00000456507	0.0	480	480
ENSG00000230870	ENST00000393804	0.0	1474	1474
ENSG00000230965	ENST00000412442	0.0	529	529
ENSG00000230972	ENST00000421604	0.0	762	65716
ENSG00000230978	ENST00000430635	0.0	693	13375
ENSG00000230978	ENST00000651753	0.0	979	13398
ENSG00000230982	ENST00000419906	0.0	465	465
ENSG00000231058	ENST00000445341	0.0	1368	1852
ENSG00000231106	ENST00000457157	0.0	1249	2702
ENSG00000231123	ENST00000423089	0.0	438	438
ENSG00000231125	ENST00000457162	0.0	794	2023
ENSG00000231136	ENST00000454567	0.0	350	350
ENSG00000231201	ENST00000436429	0.0	824	21385
ENSG00000231231	ENST00000414189	0.0	608	9730
ENSG00000231231	ENST00000436845	0.0	423	7070
ENSG00000231236	ENST00000420186	0.0	2603	89695
ENSG00000231300	ENST00000431167	0.0	291	291
ENSG00000231324	ENST00000457669	0.0	1133	4353
ENSG00000231355	ENST00000450928	0.0	666	1760
ENSG00000231480	ENST00000442212	0.0	177	177
ENSG00000231620	ENST00000433210	0.0	636	2127
ENSG00000231713	ENST00000419826	0.0	699	1839
ENSG00000231713	ENST00000457325	0.0	1542	2926
ENSG00000231755	ENST00000447175	0.0	1117	50593
ENSG00000231867	ENST00000429903	0.0	387	1038
ENSG00000231867	ENST00000455116	0.0	450	1025
ENSG00000231986	ENST00000441465	0.0	680	1744
ENSG00000232010	ENST00000442785	0.0	523	708
ENSG00000232079	ENST00000423808	0.0	874	12902
ENSG00000232079	ENST00000426534	0.0	1764	89208
ENSG00000232079	ENST00000436878	0.0	822	12796
ENSG00000232079	ENST00000458316	0.0	1122	55134
ENSG00000232079	ENST00000609782	0.0	763	5454
ENSG00000232079	ENST00000616647	0.0	544	12284
ENSG00000232079	ENST00000631186	0.0	560	15822
ENSG00000232079	ENST00000657256	0.0	1092	16300
ENSG00000232118	ENST00000449923	0.0	241	1208
ENSG00000232118	ENST00000615718	0.0	700	6281
ENSG00000232124	ENST00000423967	0.0	697	6487
ENSG00000232124	ENST00000437557	0.0	1641	2249
ENSG00000232124	ENST00000665511	0.0	1513	2121
ENSG00000232193	ENST00000440372	0.0	784	17926
ENSG00000232260	ENST00000413813	0.0	468	468
ENSG00000232360	ENST00000427911	0.0	384	5568
ENSG00000232401	ENST00000432830	0.0	611	1774
ENSG00000232401	ENST00000656530	0.0	1146	2141
ENSG00000232401	ENST00000657727	0.0	1147	1603
ENSG00000232401	ENST00000658211	0.0	791	1730
ENSG00000232401	ENST00000661908	0.0	1172	2168
ENSG00000232401	ENST00000667584	0.0	1149	2170
ENSG00000232401	ENST00000669012	0.0	1124	2094
ENSG00000232401	ENST00000669036	0.0	1235	1775
ENSG00000232512	ENST00000418942	0.0	684	8629
ENSG00000232512	ENST00000453802	0.0	577	8649
ENSG00000232539	ENST00000453716	0.0	753	7155
ENSG00000232560	ENST00000440664	0.0	1702	11284
ENSG00000232560	ENST00000613691	0.0	219	7128
ENSG00000232608	ENST00000419324	0.0	266	883
ENSG00000232623	ENST00000450936	0.0	582	2274
ENSG00000232687	ENST00000412942	0.0	488	488
ENSG00000232692	ENST00000421771	0.0	1078	81563
ENSG00000232692	ENST00000429340	0.0	781	92551
ENSG00000232692	ENST00000444306	0.0	601	54690
ENSG00000232692	ENST00000452460	0.0	644	30362
ENSG00000232777	ENST00000450190	0.0	376	376
ENSG00000232797	ENST00000443486	0.0	507	507
ENSG00000232806	ENST00000415820	0.0	422	3834
ENSG00000232837	ENST00000433952	0.0	1598	3346
ENSG00000232855	ENST00000430247	0.0	683	182056
ENSG00000232855	ENST00000433310	0.0	6103	235503
ENSG00000232855	ENST00000452028	0.0	443	3793
ENSG00000232855	ENST00000654020	0.0	1027	41626
ENSG00000232855	ENST00000657148	0.0	2702	103853
ENSG00000232855	ENST00000659279	0.0	625	146222
ENSG00000232884	ENST00000435315	0.0	1499	2185
ENSG00000232884	ENST00000454128	0.0	1780	7087
ENSG00000232884	ENST00000455253	0.0	1724	7102
ENSG00000232884	ENST00000654377	0.0	738	7091
ENSG00000232884	ENST00000655631	0.0	2193	7094
ENSG00000232884	ENST00000658213	0.0	748	7148
ENSG00000232884	ENST00000660333	0.0	1542	25530
ENSG00000232884	ENST00000660772	0.0	1261	25466
ENSG00000232884	ENST00000661285	0.0	677	7079
ENSG00000232884	ENST00000665066	0.0	731	10681
ENSG00000232884	ENST00000670675	0.0	1541	7488
ENSG00000232884	ENST00000673788	0.0	764	86318
ENSG00000232884	ENST00000674136	0.0	1923	16126
ENSG00000232884	ENST00000685873	0.0	1495	2220
ENSG00000232884	ENST00000688014	0.0	369	1449
ENSG00000232884	ENST00000700842	0.0	680	76777
ENSG00000232886	ENST00000430064	0.0	377	10817
ENSG00000232969	ENST00000426029	0.0	127	1095
ENSG00000233036	ENST00000440620	0.0	186	186
ENSG00000233206	ENST00000413190	0.0	320	320
ENSG00000233215	ENST00000416327	0.0	795	9213
ENSG00000233215	ENST00000419467	0.0	465	13196
ENSG00000233215	ENST00000420255	0.0	897	89302
ENSG00000233215	ENST00000656955	0.0	1448	32686
ENSG00000233215	ENST00000666229	0.0	1144	30676
ENSG00000233215	ENST00000667392	0.0	1358	54203
ENSG00000233215	ENST00000667604	0.0	954	12376
ENSG00000233215	ENST00000669715	0.0	1056	89361
ENSG00000233236	ENST00000436373	0.0	864	2069
ENSG00000233300	ENST00000420241	0.0	934	934
ENSG00000233316	ENST00000432141	0.0	860	2489
ENSG00000233393	ENST00000422473	0.0	2336	4810
ENSG00000233393	ENST00000685204	0.0	505	2963
ENSG00000233442	ENST00000450880	0.0	1275	7747
ENSG00000233480	ENST00000443479	0.0	412	6477
ENSG00000233480	ENST00000652251	0.0	1054	6931
ENSG00000233640	ENST00000418755	0.0	499	499
ENSG00000233676	ENST00000425091	0.0	512	512
ENSG00000233754	ENST00000420273	0.0	784	1156
ENSG00000233756	ENST00000440363	0.0	720	12261
ENSG00000233756	ENST00000441910	0.0	464	15390
ENSG00000233767	ENST00000428242	0.0	164	164
ENSG00000233783	ENST00000456904	0.0	912	1455
ENSG00000233783	ENST00000596385	0.0	876	7555
ENSG00000233783	ENST00000596669	0.0	838	838
ENSG00000233783	ENST00000597894	0.0	557	7498
ENSG00000233783	ENST00000599572	0.0	370	1090
ENSG00000233783	ENST00000600590	0.0	1573	8375
ENSG00000233783	ENST00000617755	0.0	659	6373
ENSG00000233783	ENST00000667606	0.0	602	11013
ENSG00000233818	ENST00000428667	0.0	715	86678
ENSG00000233818	ENST00000454980	0.0	649	14931
ENSG00000233922	ENST00000424569	0.0	821	3414
ENSG00000233922	ENST00000441095	0.0	6721	9403
ENSG00000233922	ENST00000662558	0.0	1026	1755
ENSG00000233922	ENST00000671273	0.0	1473	2390
ENSG00000233922	ENST00000685333	0.0	450	5884
ENSG00000233956	ENST00000448054	0.0	499	499
ENSG00000233997	ENST00000425979	0.0	482	50443
ENSG00000233997	ENST00000430060	0.0	760	50431
ENSG00000234008	ENST00000440405	0.0	613	613
ENSG00000234030	ENST00000452969	0.0	451	451
ENSG00000234034	ENST00000441759	0.0	977	19455
ENSG00000234052	ENST00000426418	0.0	1072	15403
ENSG00000234052	ENST00000657236	0.0	594	33559
ENSG00000234052	ENST00000660773	0.0	1295	15340
ENSG00000234052	ENST00000662686	0.0	849	36375
ENSG00000234052	ENST00000668267	0.0	1016	36363
ENSG00000234083	ENST00000433344	0.0	572	30374
ENSG00000234107	ENST00000458495	0.0	518	518
ENSG00000234159	ENST00000433427	0.0	502	1077
ENSG00000234293	ENST00000429843	0.0	406	4340
ENSG00000234340	ENST00000433524	0.0	1386	1386
ENSG00000234380	ENST00000419921	0.0	767	2531
ENSG00000234380	ENST00000420877	0.0	2633	39131
ENSG00000234380	ENST00000652751	0.0	2547	2937
ENSG00000234439	ENST00000447938	0.0	1258	1258
ENSG00000234509	ENST00000449339	0.0	2233	5908
ENSG00000234538	ENST00000453500	0.0	292	292
ENSG00000234703	ENST00000455028	0.0	698	2585
ENSG00000234730	ENST00000428205	0.0	609	48675
ENSG00000234880	ENST00000434081	0.0	2155	4223
ENSG00000234880	ENST00000439088	0.0	2135	4206
ENSG00000234883	ENST00000456917	0.0	1699	13359
ENSG00000234883	ENST00000659862	0.0	1571	13121
ENSG00000235012	ENST00000411867	0.0	3980	4273
ENSG00000235023	ENST00000424890	0.0	2854	2974
ENSG00000235123	ENST00000422749	0.0	1185	2276
ENSG00000235123	ENST00000427451	0.0	1640	2276
ENSG00000235123	ENST00000444046	0.0	1153	2276
ENSG00000235123	ENST00000455354	0.0	1282	2276
ENSG00000235277	ENST00000430391	0.0	781	28563
ENSG00000235312	ENST00000445258	0.0	187	187
ENSG00000235374	ENST00000415143	0.0	412	412
ENSG00000235514	ENST00000436405	0.0	396	396
ENSG00000235564	ENST00000447405	0.0	1373	8179
ENSG00000235609	ENST00000432230	0.0	5929	195588
ENSG00000235701	ENST00000437262	0.0	977	977
ENSG00000235772	ENST00000442605	0.0	575	1561
ENSG00000235808	ENST00000450079	0.0	434	434
ENSG00000235888	ENST00000417335	0.0	1953	17988
ENSG00000235888	ENST00000419664	0.0	509	4682
ENSG00000235888	ENST00000652155	0.0	5629	64244
ENSG00000235888	ENST00000655642	0.0	2052	18285
ENSG00000235888	ENST00000663162	0.0	808	17129
ENSG00000235888	ENST00000666868	0.0	987	1238
ENSG00000235888	ENST00000691476	0.0	996	996
